"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
600,8,"within","4796","1","a c","3","a d",21,21,21,-0.837967152026449,2.25965364021897,3.3775854455486,0.411485536925662,0.0345961255567315,0.00284374086180379,0.0078125
600,8,"within","4797","1","a c","4","b d",21,21,21,-1.02718554119371,2.52128917221926,4.18820595248027,0.31602007700041,0.019842858263479,0.000414290980127767,0.0078125
600,8,"within","4798","2","b c","3","a d",21,21,21,-1.40562231952824,2.05537147544587,-2.02655126732916,0.17445931410355,0.0524904295545387,0.0555953796405199,0.078125
600,8,"within","4799","2","b c","4","b d",21,21,21,-1.5948407086955,2.31700700744616,2.83717177426083,0.125688375645463,0.0306879387213301,0.00987007066336009,0.0390625
600,8,"within","4800","3","a d","4","b d",21,21,21,-0.189218389167263,0.26163553200029,0.810620506931664,0.851738503601517,0.796151475060478,0.426675320856916,0.3125
601,24,"within","4801","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,-0.845648601089663,-0.94158379591688,-0.845648601089663,0.400671848829061,0.3496907429198,0.400671848829061,0.378298252448538
601,24,"within","4802","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,-0.618564058804194,-0.92813946788645,-0.618564058804194,0.538240288986024,0.356570683374748,0.538240288986024,0.356534407318797
601,24,"within","4803","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,1.71818136446227,-0.0982885694831315,-0.329006836152074,0.0902481561560818,0.921988128209848,0.743147064480195,0.9218088388443
601,24,"within","4804","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,1.90705945771876,-0.0887819939643184,-0.0731126302560165,0.0606767430825049,0.929512354444323,0.941928021798822,0.527059078216553
601,24,"within","4805","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,2.88191413259097,-1.32209399877758,-1.15761664572026,0.00526439924418129,0.190503020186527,0.251012043760938,0.344876766204834
601,24,"within","4806","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,0.18887809325649,0.00950657551881315,-0.255894205896058,0.850742820350831,0.99244239739538,0.798793867286885,0.603311419487
601,24,"within","4807","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,1.1637327681287,-1.22380542929445,-0.828609809568187,0.248540717875513,0.225188235135727,0.410182354315889,0.508766055107117
601,24,"within","4808","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,0.974854674872209,-1.23331200481326,-1.08450401546424,0.33303772193761,0.22164440049658,0.281916226288759,0.359626293182373
602,40,"within","4809","5","a","6","b",117,117,117,-0.417509063526193,-1.16215614511371,-0.417509063526193,0.677071255919878,0.247537205269923,0.677071255919878,0.258676162275058
602,40,"within","4810","7","c","8","d",117,117,117,-0.90239224298027,0.979775963367174,-0.90239224298027,0.368702553203716,0.329218332594014,0.368702553203716,0.579598575939991
602,40,"within","4811","1","a c","2","b c",117,117,117.000000000001,6.43216022509193,-1.45405067645062,-1.47825849459804,2.8589099776364e-09,0.148609561493581,0.142025693854152,0.368200169430565
602,40,"within","4812","1","a c","3","a d",117,117,117,-5.99274784797115,0.0605240422974101,-1.53130604823194,2.33994542466892e-08,0.951841530871313,0.128393198167266,0.805726983948261
602,40,"within","4813","1","a c","4","b d",117,117,117,0.02929415847472,-0.128962263267008,-1.82837234858178,0.976679896271956,0.897608937921433,0.0700411380467712,0.675256808883205
602,40,"within","4814","2","b c","3","a d",117,117,117.000000000001,-12.4249080730631,1.51457471874803,0.0530475536339008,4.08709100768832e-23,0.132577025638185,0.95778448751123,0.857582336164342
602,40,"within","4815","2","b c","4","b d",117,117,117,-6.40286606661722,1.32508841318361,-0.350113853983746,3.29586993761668e-09,0.187723806861416,0.726882740843236,0.476207802976205
602,40,"within","4816","3","a d","4","b d",117,117,117,6.02204200644586,-0.189486305564418,-0.297066300349845,2.03834992154366e-08,0.85004001999638,0.766942650240944,0.40493773964954
603,24,"within","4817","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,-0.76004794171808,-0.297572386903749,-0.76004794171808,0.449815143278344,0.766923654772319,0.449815143278344,0.230431465612256
603,24,"within","4818","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,0.96888123936517,0.138358358979029,0.96888123936517,0.335988442179161,0.890360202937335,0.335988442179161,0.19634448189413
603,24,"within","4819","1","a c","2","b c",68.9999999999999,68.9999999999999,69.0000000000002,-0.3326406845893,0.257039735562745,-0.766688634422452,0.740414047608606,0.797913041782987,0.445881940438711,0.422341465950013
603,24,"within","4820","1","a c","3","a d",68.9999999999999,68.9999999999999,69.0000000000002,0.230289704715669,0.565289322104166,0.504265007875169,0.818548055509126,0.573710528849179,0.615681655389751,0.564588904380799
603,24,"within","4821","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,0.450344311443975,-0.112581318805594,0.0977656647921246,0.6538740392647,0.910689390002969,0.922401815700553,1
603,24,"within","4822","2","b c","3","a d",68.9999999999999,68.9999999999999,69.0000000000005,0.562930389304969,0.308249586541422,-1.27095364229762,0.575306926960401,0.758821092675914,0.208013316447725,0.159985303878784
603,24,"within","4823","2","b c","4","b d",68.9999999999999,68.9999999999999,69.0000000000002,0.782984996033274,-0.369621054368339,0.864454299214576,0.436315091108995,0.712796856179976,0.390333724511803,0.207616567611695
603,24,"within","4824","3","a d","4","b d",68.9999999999999,69.0000000000002,68.9999999999999,0.220054606728306,-0.67787064090976,-0.406499343083045,0.82647838807932,0.500120590837141,0.685633826308285,0.40611207485199
604,32,"within","4825","5","a","6","b",93.0000000000004,92.9999999999992,93.0000000000004,-0.0721170625325732,-0.211448824754074,-0.0721170625325732,0.942663616708735,0.832999739090721,0.942663616708735,0.755824212293076
604,32,"within","4826","7","c","8","d",92.9999999999998,92.9999999999992,92.9999999999998,0.34697423221795,0.645166080336098,0.34697423221795,0.729394596982498,0.520408034499852,0.729394596982498,0.472198373815828
604,32,"within","4827","1","a c","2","b c",92.9999999999998,92.9999999999992,92.9999999999992,-0.358972484072139,-1.05664809049946,-0.677162094844292,0.720429370105182,0.293409320343306,0.499984117002639,0.611692206002772
604,32,"within","4828","1","a c","3","a d",92.9999999999998,92.9999999999992,92.9999999999992,-2.12652178064474,-0.450929882244734,-0.719245614862864,0.0361077344994279,0.653089724953412,0.473793062477951,0.442918127868325
604,32,"within","4829","1","a c","4","b d",92.9999999999998,92.9999999999992,92.9999999999998,-0.823295588469797,0.306684412539668,0.279281541941431,0.412446127785976,0.759769192209745,0.780648915252161,0.664521542843431
604,32,"within","4830","2","b c","3","a d",92.9999999999998,92.9999999999992,92.9999999999992,-1.7675492965726,0.605718208254731,0.0420835200185721,0.0804162642490558,0.546177342577323,0.96652233715607,0.78912592260167
604,32,"within","4831","2","b c","4","b d",92.9999999999992,92.9999999999992,92.9999999999998,-0.464323104397658,1.36333250303913,0.956443636785724,0.643501407338941,0.176069144504854,0.341327840829986,0.0872078570537269
604,32,"within","4832","3","a d","4","b d",92.9999999999998,92.9999999999992,92.9999999999998,1.30322619217494,0.757614294784402,0.998527156804296,0.195714851123503,0.450597323513877,0.320614813912486,0.399958703666925
605,40,"within","4833","5","a","6","b",117.000000000001,117.000000000001,117.000000000001,-0.213964557296332,-0.523662946601379,-0.213964557296332,0.830947131600328,0.601503489380256,0.830947131600328,0.626383663302537
605,40,"within","4834","7","c","8","d",117,117.000000000001,117,0.942347850037747,-0.268679460553904,0.942347850037747,0.347956307320977,0.788649542223401,0.347956307320977,0.786398549342892
605,40,"within","4835","1","a c","2","b c",117,117.000000000001,117,-0.271159211952176,-0.562043623418722,-1.26429147461584,0.786746408505738,0.575161465093725,0.208638274264775,0.33356623058171
605,40,"within","4836","1","a c","3","a d",117,117.000000000001,117,0.0662833629216431,-0.381743071343967,-0.532018634708322,0.947265358627007,0.703344378355323,0.595721887700462,0.589975534387122
605,40,"within","4837","1","a c","4","b d",117,117.000000000001,117,2.02465544924291,-0.560270689121173,0.301875742165958,0.0451796279586357,0.576366039986094,0.763282717803473,0.994697614311008
605,40,"within","4838","2","b c","3","a d",117,117.000000000001,117,0.337442574873819,0.180300552074755,-0.732272839907522,0.73638792389029,0.857228544147546,0.465466422335826,0.941724096832331
605,40,"within","4839","2","b c","4","b d",117,117.000000000001,117,2.29581466119509,0.00177293429754929,1.5661672167818,0.023467163911584,0.998588423221704,0.120010209458871,0.361103987781462
605,40,"within","4840","3","a d","4","b d",117,117.000000000001,117,1.95837208632127,-0.178527617777206,0.83389437687428,0.0525662719290165,0.858617396453229,0.406039773742768,0.685015902603482
606,8,"within","4841","5","a","6","b",21,21,21,1.00798368328427,1.0173140897325,1.00798368328427,0.324936298584265,0.320582077761869,0.324936298584265,0.348388671875
606,8,"within","4842","7","c","8","d",21,21,21,1.19491973909115,1.10098273870061,1.19491973909115,0.245439570440617,0.283364331984436,0.245439570440617,0.231201171875
606,8,"within","4843","1","a c","2","b c",21,21,21,0.209972926501676,1.47463729320695,0.715540253755413,0.835712584275468,0.155145141466451,0.482156091189004,0.640625
606,8,"within","4844","1","a c","3","a d",21,21,21,0.0787398474381287,1.53379996226502,0.848047708154563,0.937985033473633,0.140007583024728,0.405974103713271,0.4609375
606,8,"within","4845","1","a c","4","b d",21,21,21,-0.60367216369232,1.49786205195101,1.404579016631,0.552527268547661,0.149050625738627,0.174765459481627,0.1953125
606,8,"within","4846","2","b c","3","a d",21,21,21,-0.131233079063548,0.0591626690580704,-0.132507454399151,0.896840053849929,0.953381933676539,0.895844385170178,0.640625
606,8,"within","4847","2","b c","4","b d",21,21,21,-0.813645090193996,0.0232247587440589,0.689038762875583,0.424978235370093,0.981690261175564,0.498341896674279,0.546875
606,8,"within","4848","3","a d","4","b d",21,21,21,-0.682412011130449,-0.0359379103140115,0.556531308476432,0.502437172038318,0.971671294277562,0.583730297366441,0.4609375
607,40,"within","4849","5","a","6","b",117.000000000001,117,117.000000000001,-0.320593648278379,-1.11381510021649,-0.320593648278379,0.749090241123755,0.267641452980274,0.749090241123755,0.254653854007017
607,40,"within","4850","7","c","8","d",117.000000000001,117,117.000000000001,-0.586808395401531,-1.42671841413223,-0.586808395401531,0.5584629714108,0.156324211360574,0.5584629714108,0.452882015918339
607,40,"within","4851","1","a c","2","b c",117,117,117,1.15400464381497,-1.08544067474657,-0.779221945552356,0.250850076796914,0.279957941888882,0.437422260763366,0.157750969379777
607,40,"within","4852","1","a c","3","a d",117,117,117,1.54642435896615,-1.30669672987213,-1.25401667940146,0.124702768393369,0.193878364628008,0.212335663778678,0.420212250812256
607,40,"within","4853","1","a c","4","b d",117,117,117,3.91547671339738,-1.79642847582767,-0.826701418937266,0.000152130449680701,0.0750067580576063,0.410089100073851,0.206412965137133
607,40,"within","4854","2","b c","3","a d",117,117,117,0.392419715151186,-0.221256055125565,0.474794733849106,0.69546208865239,0.825278747280402,0.635818343792439,0.97349265041521
607,40,"within","4855","2","b c","4","b d",117,117,117,2.76147206958242,-0.71098780108111,-0.0474794733849104,0.00668327790667543,0.478506787391878,0.962212040080398,0.785203449248002
607,40,"within","4856","3","a d","4","b d",117,117,117,2.36905235443123,-0.489731745955545,0.427315260464195,0.0194714887176489,0.62524072286985,0.669935107852293,0.754694082605056
608,40,"within","4857","5","a","6","b",117.000000000001,117.000000000001,117.000000000001,-1.03277045239837,-0.047421589339716,-1.03277045239837,0.303841413385579,0.962258073991473,0.303841413385579,0.277320171741768
608,40,"within","4858","7","c","8","d",117.000000000001,117.000000000001,117.000000000001,0.200294087051297,0.227324218349173,0.200294087051297,0.841598323585526,0.82056838957678,0.841598323585526,0.819783346591514
608,40,"within","4859","1","a c","2","b c",117.000000000001,117.000000000001,117.000000000002,-1.67673968085397,-0.124661355385993,-1.85993901489589,0.0962633504730718,0.901005584039429,0.065405682185498,0.00978199765449972
608,40,"within","4860","1","a c","3","a d",117.000000000001,117.000000000001,117.000000000002,-2.1510068066189,0.0696132683333957,-1.17846338393201,0.0335321765052479,0.94462031599091,0.241003128845923,0.253491679095532
608,40,"within","4861","1","a c","4","b d",117.000000000001,117.000000000001,117.000000000001,-1.47508279273345,0.127210368925875,-0.515813046641167,0.142876241825231,0.898992272428169,0.606958364156009,0.655899289928129
608,40,"within","4862","2","b c","3","a d",117.000000000001,117.000000000001,117.000000000002,-0.474267125764932,0.194274623719388,-0.681475630963877,0.636193365038197,0.846297771061312,0.496917273181954,0.518527274200096
608,40,"within","4863","2","b c","4","b d",117.000000000001,117.000000000001,117.000000000001,0.201656888120522,0.251871724311867,1.34412596825472,0.840535159585563,0.801582111036963,0.181508184527854,0.443733318028535
608,40,"within","4864","3","a d","4","b d",117.000000000001,117.000000000001,117.000000000001,0.675924013885454,0.0575971005924788,0.662650337290842,0.500422766672896,0.95416781150539,0.508857812490788,0.39742383187513
609,40,"within","4865","5","a","6","b",117.000000000001,117.000000000001,117.000000000001,-0.0544084708585504,0.359072955402515,-0.0544084708585504,0.956702526573423,0.720187697930805,0.956702526573423,0.819783346591514
609,40,"within","4866","7","c","8","d",117,117.000000000001,117,0.712523180800317,1.13694205575956,0.712523180800317,0.477559413844842,0.257885690256361,0.477559413844842,0.2506752582128
609,40,"within","4867","1","a c","2","b c",117,117.000000000001,117,-1.25926584716504,-0.240209174367814,-0.779187438498988,0.210440801564511,0.8105884679739,0.437442504646631,0.665550807414547
609,40,"within","4868","1","a c","3","a d",117,117.000000000001,117,-1.7402522264085,0.30982734137013,-0.363139824732553,0.0844440337313753,0.757243411913724,0.717155689451251,0.655899289928129
609,40,"within","4869","1","a c","4","b d",117,117.000000000001,117,-1.43812510376814,1.05784235914957,0.55553178485576,0.153068010801353,0.292306509885372,0.579591670978007,0.231737325520953
609,40,"within","4870","2","b c","3","a d",117,117.000000000001,117,-0.48098637924346,0.550036515737944,-0.416047613766435,0.631424439744653,0.583342843521672,0.678137317742121,0.774995234620292
609,40,"within","4871","2","b c","4","b d",117,117.000000000001,117,-0.178859256603096,1.29805153351738,1.33471922335475,0.858357568813885,0.196822693478492,0.18455981069987,0.029894433579102
609,40,"within","4872","3","a d","4","b d",117,117.000000000001,117,0.302127122640365,0.74801501777944,0.918671609588313,0.76309156650284,0.455952006937524,0.360157387311642,0.39742383187513
